"1169","56","Ensure compliance with all applicable data regulations and policies."
"1170","56","
Apply a variety of analysis tools to interpret data and identify patterns.
"
"1171","56","Works with key stakeholders within all business functions to align technology solutions with business strategies"
"1172","56","
Gathers requirements from business units and translates those to programmers and developers"
"1173","56","
Demonstrates an informed knowledge of business functions to resolve problems and capitalize on improvement opportunities"
"1174","56","
Works on multiple projects as a project team member"
"1175","56","
Serves as a liaison between the business community and the IT organization in order to provide technical solutions to meet user needs"
"1176","56","Bachelor's degree in a technical field such as computer science, computer engineering or related field required.
"
"1177","56","5-8 years of experience as a Data Analyst/ Information Analyst/ Business Systems Analyst required"
"1178","56","
Must have extensive knowledge and experience with SQL, Talend, Datastage."
"1179","56","
Nice to have – Python, SAS, experience with Big data/Hadoop technologies"
"1180","56","
Ability to create business solutions that increase competitive advantage"
"1181","56","
Ability to exercise good judgment in selecting methods and techniques for obtaining solutions"
"1182","56","
Project management skills in order to handle diverse projects, oftentimes simultaneously, and meet aggressive deadlines"
"1183","56","
Excellent problem solving and analytical skills, and be capable of multi-tasking and managing concurrent tasks and initiatives"
"1184","56","
Ability to solve technical problems/ processes and understand complex details"
"1185","56","
Ability to increase operating efficiency with produce high quality technical solutions"
"1186","56","
A high level of interpersonal and verbal communication skills necessary to relate to other people at their systems knowledge level"
"1187","56","
Ability to analyze complex situations and problems and do the necessary research using multiple sources of information to arrive at innovative solutions"
"1188","56","We are technology partners who help the business transform how our employees around the world work
"
"1189","56","We have an inclusive and collaborative working environment that encourages creativity, curiosity, and celebrates success!
"
"1190","56","You'll get to work with and learn from diverse industry leaders, who have hailed from top technology companies around the world
"
"1191","56","We foster an environment of innovation and continuous learning"
"1192","56","
We care about our people, allowing them to design how they work to deliver amazing results
"
"1193","56","We offer a competitive total rewards package, including a performance bonus, company matching programs (on pension & profit sharing), and generous vacation
"
"1194","57","
Build and maintain batch and real-time data pipelines to power our analytical reports and dashboards"
"1195","57","
Analysis of historical data to identify trends and support decision making, including written and verbal presentation of results and recommendations"
"1196","57","
Set up A/B tests and ensure metrics are reported accurately"
"1197","57","
Identifying data needs and driving data quality improvement projects"
"1198","57","
Evangelizing data driven decision making within the team and to business & product owners"
"1199","57","
Understanding the broad range of Paytm data resources, and knowing the right ones to use for the problems at hand"
"1200","57","Proficient in at least one programming language like Scala, Java or Python"
"1201","57","
Experienced in Apache Spark, or other big data processing frameworks"
"1202","57","
Proficient in SQL"
"1203","57","
Proficient in software development, and source code management (Git etc)"
"1204","57","
BS degree or higher in computer science engineering, statistics, mathematics, econometrics, or a similar quantitative field"
"1205","57","
3+ years work experience in data engineering, software engineering and/or data analysis"
"1206","57","
Prior success in working with extremely large datasets using big data technologies"
"1207","57","
Demonstrated ability to directly partner with business owners to understand product requirements"
"1208","57","
Effective spoken and written communication to senior audiences, including strong data presentation and visualization skills"
"1209","57","
Detail-oriented, with an aptitude for solving unstructured problems"
"1210","57","
Familiarity with AWS services"
"1211","57","
Experience with data streaming technologies like Kafka, Spark Streaming"
"1212","57","
We are proud to announce that we have been certified as a Great Place to Work!"
"1213","57","
A collaborative, open work environment that fosters ownership, creativity, and urgency"
"1214","57","
Enrolment in the Group Health Benefits plan right from Day 1, no waiting period"
"1215","57","
Fuel for the day: Weekly delivery of groceries and all types of snacks to our office"
"1216","57","
All types of signature drinks from coffee to lattes to cappuccinos
"
"1217","57","Catered lunch and desserts on a monthly basis!
"
"1218","57","Ping Pong and Pool: Become the next Paytm Labs Table Tennis/ Pool champ!"
"1219","57","
And so much more!"
"1220","59","Play a key role in developing our advanced analytics and machine learning capabilities within the People space"
"1221","59","Responsible for the building, training, scoring and monitoring of machine learning models to be used for People decisions in the areas of attraction / retention / development / rewards"
"1222","59","Stay abreast and incorporate emerging trends from data science and technology research"
"1223","59","Work closely with various stakeholders to understand business needs and develop solutions through machine learning or other advanced analytics/predictive modeling techniques"
"1224","59","Leverage existing data sources, identify and mine data from new sources, identify opportunities for and execute primary data gathering efforts, and provide recommendations on scaling new methods more broadly"
"1225","59","Recommend appropriate vendors / systems to work with to drive insights"
"1226","59","Integrate multiple systems and data sets to build large and complex data sets and make them usable"
"1227","59","Implement automated processes for efficiently producing scale models"
"1228","59","Assess employee engagement across the organization, perform analytics on drivers of engagement, and work with senior leadership to roll out engagement defining initiatives to improve overall employee engagement"
"1229","59","Research, design, and implement analytical models and algorithms that will be utilized during talent assessment cycle and succession planning processes"
"1230","59","Define data-driven characteristics of all roles within the organization; assists in identifying and placing existing talent to fill immediate and future needs of the organization"
"1231","59","Must be analytical with a quantitative mindset"
"1232","59","Evaluates multiple relationships among components of a problem to recommend a sound course of action"
"1233","59","Detects patterns in information in order to identify central and underlying causes of a problem"
"1234","59","Identifies metrics by using multi-variable analysis through advanced technical tools"
"1235","59","Develops and implements detailed work/project plans"
"1236","59","Builds understanding by sharing tactical information with cross-functional teams/vendors and strengthens client relationships"
"1237","59","MS or equivalent in Computer Science, Engineering, Statistics, Mathematics, or related technical field"
"1238","59","Experience in developing machine-learning algorithms, statistical and mathematical optimization models, and simulation and visualization tools"
"1239","59","Strong understanding of regression modeling, time series analysis, cluster analysis, machine-learning concepts such as supervised and unsupervised learning, classification, random forest, neural nets, etc."
"1240","59","Ability to identify predictive attributes of data sets and perform feature engineering to improve machine learning results"
"1241","59","Able to model out the expected cost and expected opportunity of recommendations"
"1242","59","Experience with manipulating big data sets via SQL able to process, filter and present large quantities of data"
"1243","59","Experience in one or more programming languages (e.g. Python, R, Scala, etc.)"
"1244","60","Act as a project leader for assigned studies, coordinating all clinical activities throughout each stage of the project (including but not limited to: recruitment, screening, study planning and implementation through to completion of study)."
"1245","60","Monitor and track progress and execution of each study to ensure compliance with client timelines, study Protocol, SOPs, GCP guidelines and applicable regulations."
"1246","60","Prepare, review and maintain study specific documents (Source Documents and Case Report Forms). Ensure quality and accuracy of data collected during the study."
"1247","60","Participate in development, revision, and implementation of SOPs and Directives for Phase I and Bioequivalence studies as required."
"1248","60","Review protocol and informed consent for accuracy, feasibility and resources."
"1249","60","Interact with study Monitors, Investigators and Regulatory Authorities as necessary."
"1250","60","Ensure the clinic is adequately set up with respect to staffing, equipment, supplies and facilities for assigned studies as per Protocol, SOPs and regulations."
"1251","60","Provide leadership and support to all study personnel and act as a resource person on matters related to all clinical trials."
"1252","60","Execute and lead various process improvement projects and assignments, as defined by the Department and/or Manager, Clinical Research."
"1253","60","Responsible for remaining current with regulatory requirements (TPD, FDA, etc.)"
"1254","60","Participate in the development and implementation of staff training sessions and study initiation meetings."
"1255","60","Manage issues with volunteers, staffing and other study associated query resolution"
"1256","60","Maintain and communicate up-to-date study information and strategies to operatives, supervisors and managers."
"1257","60","Additional tasks may also be assigned based on training, experience and qualifications i.e. vital signs, blood collection, assignment of more complex studies (first in man/innovator) training etc."
"1258","60","Perform any other duties as required, as training and experience allow."
"1259","60","A minimum of a post-secondary degree or diploma in a sciences or healthcare related discipline."
"1260","60","Knowledge of research principles, ICH/GCP guidelines and applicable regulations"
"1261","60","Recognized certification in clinical research (e.g. ACRP or SoCRA) preferred"
"1262","60","Demonstrated experience with MS office (Word, Excel, Outlook, PowerPoint)"
"1263","60","Excellent interpersonal, verbal and written communication skills  Good leadership skills are required."
"1264","60","Ability to work effectively and efficiently in a fast paced, multitasking environment"
"1265","60","Detail oriented with effective decision making and problem-solving skills"
"1266","60","Ability to work flexible hours both day and evening shifts including weekdays and evenings"
"1267","60","1-2 years previous clinical research experience in CRO/pharmaceutical industry required"
"1268","60","(If internal) Successful completion of the Intern Clinical Research Coordinator position/placement"
"1269","60","CRO/Pharmaceutical Industry: 1 year (Required)"
"1270","61","Perform activities in the analytical development area to support the development of new products and analytical methodologies per departmental SOP’s and ICH guidelines."
"1271","61","Review analytical data to ensure that it is completed correctly, in line with data integrity guidelines, free from errors, omissions or defects to comply with cGMP."
"1272","61","Review raw data from the testing of raw materials, in-process samples and finished products in a timely & efficient manner to ensure quality and efficacy of the product."
"1273","61","Review analytical data associated with the development, transfer or validation of robust, sound analytical methods."
"1274","61","Review test methods, validation protocols and reports as applicable."
"1275","61","Perform peer review of notebook and data generated by other personnel in the analytical development laboratory."
"1276","61","Review data related to the qualification, maintenance and calibration of R&D analytical development equipment."
"1277","61","Support the preparation of submission documentation."
"1278","61","Identify and make recommendations for improvements to ensure continuous improvement."
"1279","61","Ensure all analytical and other lab activities are carried out in compliance with the required standards conforming to company’s policies, cGxP, SOPs, regulatory regulations and guidelines, and safety and environmental guidelines."
"1280","61","Support internal projects and external Contract Manufacturing Organization projects in alignment with Biolab’s objectives and initiatives."
"1281","61","Take part in /lead Laboratory Investigations and change controls."
"1282","61","Assist in the preparation for internal/regulatory inspections"
"1283","61","Canadian equivalent to Master of Science or Bachelor of Science degree, preferably in Pharmacy, Chemistry or Pharmaceutical Chemistry or related scientific discipline required."
"1284","61","More than two years of relevant hands on pharmaceutical experience in product development. Demonstrates knowledge and experience of analytical chemistry by successfully operating analytical instrumentation such as HPLC, UV/Vis, GC, dissolution apparatus. Understanding of the principles used in DOE, risk based assessment tools, quality by design, method validation, equipment troubleshooting and technical transfer. Experience with Chromeleon software is preferred."
"1285","61","Ability to work independently or as a part of a team."
"1286","61","Highly motivated and have the skills to handle multiple projects and prioritize the work."
"1287","61","Excellent communication skills (oral and written) and interpersonal skills are required"
"1288","61","pharmaceutical product development: 2 years (Required)"
"1289","61","Bachelor's Degree (Required)"
"1290","62","Develop reports using multiple data sources; complex SQL queries"
"1291","62","Creation of Tableau dashboards for business users"
"1292","62","Collaborate with internal stakeholders to uncover and report on KPI’s"
"1293","62","Engineer forecast models for various aspects of the business"
"1294","62","Providing ad-hoc reports and supporting troubleshooting requests"
"1295","62","Running, maintaining and distributing recurring reports"
"1296","62","Other duties as assigned"
"1297","62","Persistence: demonstrates tenacity and willingness to go the distance to get something done."
"1298","62","A Sense of Humour: sometimes you just need to be able to laugh it off"
"1299","62","Proactive: acts without being told what to do; brings new ideas to the table."
"1300","62","Flexible and adaptable: adjusts quickly to changing priorities and conditions. Copes effectively with complexity and change. Understands that their routine is not always “routine” and welcomes the challenges."
"1301","62","Enthusiastic: Exhibits a passion and excitement over work with a can-do attitude."
"1302","62","Strong work ethic: possesses a strong willingness to work hard and sometimes long hours to get the job done."
"1303","62","Open to feedback and welcomes others’ ideas: often solicits feedback and reacts calmly to constructive criticism"
"1304","62","Assertive: moves quickly and takes a forceful stand without being overly abrasive."
"1305","62","Persuasive: able to convince others to pursue a course of actions."
"1306","62","Outgoing: enjoys the social aspect of a working environment"
"1307","62","Bachelor’s degree in Computer Science, Math, Statistics, Economics, or other quantitative field"
"1308","62","3+ years of work experience in data science, analytics or related quantitative roles"
"1309","62","Proven experience using tools like Tableau, SQL, Excel...etc. for creating dashboards, reports, and visualizations"
"1310","62","Proficiency in (statistical) programming languages like R, Python...etc."
"1311","62","Demonstrated expertise with SQL (or other related database technologies)"
"1312","62","High proficiency in Excel required"
"1313","62","Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy"
"1314","62","Proven ability to work in a fast-paced environment, and to meet changing deadlines on multiple projects simultaneously"
"1315","62","Excellent interpersonal skills to succeed in a highly interactive environment with multiple cross-functional teams, and third parties"
"1316","62","Automotive industry experience is a bonus"
"1317","63","
Lead our 12-week Data Science Diploma program"
"1318","63","
Help build a world class technical team"
"1319","63","
Deliver lectures and mentor the next wave of Data Science talent"
"1320","63","
Co-create BrainStation's full-time Data Science Program that will positively impact the lives and careers of hundreds of individuals across our campuses"
"1321","63","
Actively work on writing and researching new content to teach the most up to date skills in data science to our students"
"1322","63","
Apply BrainStation's ""Agile Education"" methodologies to the program to continuously improve the educational experience for students"
"1323","63","
Constantly improve your own skills, and apply these skills in collaboration with other BrainStation Educators in order to build the digital platform and tools needed to effectively deliver educational material"
"1324","63","
Define the education experience of the future"
"1325","63","
3+ years experience as a Data Scientist or Analytics professional and a Bachelor's degree relevant to the subject matter OR 8+ years experience as a Data Scientist or Analytics professional"
"1326","63","
Experience building and leading teams"
"1327","63","
Strong command of querying and programming languages (SQL, Python, R), and visualization tools (Tableau, Python packages, etc.), as well as experience applying various methods of numerical and categorical modelling and machine learning principles"
"1328","63","
Practical experience designing and conducting experiments using a variety of tools and methods, and can speak to their complexities in a simple and logical manner"
"1329","63","
Experience in a teaching role, and be comfortable speaking to large groups and mentoring others on the job"
"1330","63","
An empathetic, friendly, and approachable demeanour"
"1331","63","
A proven ability to work under pressure and meet deadlines"
"1332","63","Have you been to a campus or joined an online learning opportunity? We are actively seeking individuals that believe in lifelong learning and that have taken part in our On Campus or Online offerings."
"1333","64","Using KPMG proprietary and third-party data analytics tools you will deliver deeper insights to our clients at deal speed"
"1334","64","
Work with our deal teams to evaluate a business’ historical performance, sustainability of earnings/cash flows, financial projections, and opportunities for value creation."
"1335","64","
Identify and report key issues, perform relevant financial analysis, and interpret results"
"1336","64","
Develop analytical procedures and templates that can be deployed to others to increase the capabilities of the wider team"
"1337","64","
Work with large volumes of data (structured and unstructured) - investigate and perform deeper analysis to produce impactful insights to achieve targeted outcomes"
"1338","64","
Conduct training and information sessions with KPMG practitioners from across the firm."
"1339","64","
Participate in KPMG’s engagement teams, senior client executives, attorneys, and investors."
"1340","64","
 Draft detailed professional reports and other client deliverables e.g. Excel schedules, Tableau dashboards, results of predictive models etc."
"1341","64","
Establish credibility and develop relationships with current and prospective clients."
"1342","64","
Provide support/assistance for proposals."
"1343","64","
Develop and support other business units to identify use cases and increase the use of data & analytics in a cross-functional role (e.g. Valuations, Corporate Finance, Restructuring, Global Infrastructure Project Group, etc.)."
"1344","64","
Post-Secondary education equivalent to a university degree in Business or numerate or analytical disciplines such as Mathematics, Statistics, Data Analytics, Computer Science."
"1345","64","
1-2 years of work experience in a related field."
"1346","64","
Experience with databases (SQL Server) data extraction, analysis, cleansing, quality and manipulation skills,
"
"1347","64","Experience handling very large volumes of data."
"1348","64","
Strong analytical skills with financial awareness and business acumen"
"1349","64","
Prior exposure to data manipulation and visualization tools like e.g. Alteryx, PowerBI, Tableau, Qlik an asset"
"1350","64","
Experience building statistical analysis, descriptive analytics, predictive analytics, machine learning, and artificial intelligence models using standard statistical packages or languages (R, Python, MATLAB, SAS, SPSS, etc.)
"
"1351","64","Proficient in Microsoft Office"
"1352","64","
Strong analytical skills and attention to detail"
"1353","64","
Highly motivated to learn and succeed in a fast-paced environment
"
"1354","64","Curiosity, healthy skepticism, creativity, and attention to detail."
"1355","64","
Committed, able to work independently with minimal supervision and flexible to cope with changing priorities and strict deadlines."
"1356","64","
Excellent verbal and written communication skills."
"1357","64","
Skilled in building a network and working relationships internally and externally."
"1358","64","
Willingness and ability to travel internationally as required."
"1359","65","Collaborate with planning, digital specialists, and analysts to develop an understanding of needs"
"1360","65","Research and devise innovative statistical and machine learning models for data analysis"
"1361","65","Identify/gather required data sources to build models using both internal and external sources"
"1362","65","Educate and train analysts on advanced analytics projects and provide managerial oversight"
"1363","65","Educate analytics team on standard statistical measurement methods"
"1364","65","Design, build and maintain different statistical models for advanced analytics e.g. incrementality, forecasting, Market Mix Modeling, Attribution, KPIs of the analysis"
"1365","65","Communicate analytic solutions and road map to stakeholders"
"1366","65","Devise and utilize algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity and accuracy"
"1367","65","Ability to customize AI solutions as per different client needs (voice search, recognition algorithms)"
"1368","65","Building custom trackers to capture all data sets required"
"1369","65","Ability to integrate with various data taxonomies"
"1370","65","Knowledge of and ability to design A/B tests"
"1371","65","Analyze data for trends and patterns, and interpret data with clear objectives in mind"
"1372","65","Execute analytical experiments methodically to help solve various problems and make a true impact across various client industries"
"1373","65","Identify and integrate new datasets that can be leveraged through our product capabilities and work closely with the digital analytics team to strategize and execute the development of data products"
"1374","65","Establish hypotheses with key stakeholders and determine which techniques provide both robust results and actionable insights"
"1375","65","Communicate findings to all stakeholders, using relevant data visualizations"
"1376","65","Enable smarter business processes—and implement analytics for meaningful insights"
"1377","65","Keep current with technical and industry developments"
"1378","65","Bachelor’s degree in statistics, applied mathematics, or related discipline"
"1379","65","5+ years’ experience in data science"
"1380","65","Proficiency with data mining, mathematics, and statistical analysis"
"1381","65","Strong communication and presentation skills with ability to communicate model outputs to a non-technical audience"
"1382","65","Advanced pattern recognition, recommendation engines and predictive modelling experience"
"1383","65","Experience with Power BI, Tableau, SQL, and programming languages Python and/or R required"
"1384","65","Comfort working in a dynamic, research-oriented group with several ongoing concurrent projects"
"1385","66","Oversees the Casa Loma Awards Office by coordinating the awards processes to ensure efficient and timely assessment, initiating changes to the procedures and practices that will improve efficiency and effectiveness of the awards processing systems."
"1386","66","
Assists with the collection and assessment of Award, Bursary, and Scholarship applications."
"1387","66","
Verifies and assesses all applications including online and paper applications for college-wide & divisional awards, as well as government funded programs such as First-Generation Bursary, Indigenous Student Bursary, and OBPAP."
"1388","66","
Requests and reviews student supplied documentation to complete assessments verifies information provided by the student against the Banner Student Information System, Banner Student Aid (BSA) and the ministry OSAP systems."
"1389","66","
Collaborates with the GBC Foundation, Finance, Academic Departments, and other areas such as the International Centre, Alumni Office, Seniors Association, etc."
"1390","66","
Works closely with the Manager to disburse over 700 awards to approximately 6000 students totalling almost $8 million (these figures continue to increase each academic year)."
"1391","66","
Applies OSAP tuition payments to approximately 13,000 student accounts totalling over $50 million each academic year."
"1392","66","
Completes award system set-up each academic year which includes entering all awards and criteria into BSA, setting budget caps and ensuring student application experience runs smoothly."
"1393","66","
Works closely with Financial Assistance Coordinator to guide staff and students to identify all programs for which students qualify – OSAP and related programs, GBCSBP, Canada Part Time Loan, internal bursaries, scholarships and awards."
"1394","66","
Oversees processing of George Brown College Special Bursary Program by Financial Aid Assistant."
"1395","66","
Attends college-held events (orientation, classroom presentations) as well as external events (high school visits, college fairs, etc.) that pertain to promoting scholarships and awards available to GBC students."
"1396","66","
Responsible for student retention for financial reasons during the resolution of problematic situations."
"1397","66","
Maintains and expands award databases and ensures that the database is current and accurately reflected in Foundation records and on the George Brown College web site."
"1398","66","
Assists with OSAP distribution and manual completion of Confirmation of Enrolments where necessary."
"1399","66","
Other related duties as assigned."
"1400","66","Three year diploma or degree from a recognized post-secondary institution in Public Relations or Communications or Business or Social Sciences."
"1401","66","
Minimum five years’ experience in a financial assistance office with in-depth experience in Scholarships, Bursaries, Awards and OSAP preferably in a post-secondary institution."
"1402","66","
Proficiency in the Microsoft Office Suite, including experience working with student information systems, word processing, spreadsheets, and email; experience working with a relational data base system is required."
"1403","66","
Experience with collaborative projects and cross-functional teams; experience working across a broad range of student groups, with student services and with relevant academic stakeholders is preferred."
"1404","66","
Ability to manage stressful and complex time-sensitive situations with a high degree of diplomacy and discretion."
"1405","66","
Strong client service leadership, conflict resolution, and problem-solving skills; research and analytical skills."
"1406","66","
Superior organizational, planning, coordinating and time-management skills; detail oriented, results driven and collaborative orientation."
"1407","66","
Demonstrated commitment in delivering excellent service to others as this is key in supporting the success of our students and our College."
"1408","66","
Strong communication, collaboration, teamwork and people skills."
"1409","66","
Effective ability to interact with others and deal with situations in ways that respect diverse backgrounds, experience and styles."
"1410","66","
Flexibility in adapting to change and in participating in consultative decision-making processes."
"1411","66","
If you are a George Brown College employee, go to https://adfs.georgebrown.ca/adfs/ls/IdpInitiatedSignOn.aspx to apply via our internal site."
"1412","66","
If you are an external candidate, go to www.georgebrown.ca and click on the “Employment at George Brown” link or click on the ‘apply’ button to the left of the posted job to apply."
"1413","66","
Please ensure your resume highlights all relevant education, training and experience that are applicable to the minimum qualifications for this role."
"1414","66","
The College requires proof of degrees, credentials or equivalencies from accredited regional or federal post-secondary institutions and/or their international equivalents. Credentials may require validation at the time of interviews."
"1415","66","
First consideration will be provided to internal candidates in accordance with our Support Staff Collective Agreement."
"1416","67","
Performing trials with prospective customers and onboarding to the production platform upon contract execution."
"1417","67","
Take responsibility for daily data cleaning and quality controls to ensure accuracy and reliability of market data objects such as yield curves, forward curves and volatility surfaces."
"1418","67","
Handling simple and complex price challenges and resolving them to the satisfaction of the customer."
"1419","67","
Creation, expansion and on-going maintenance of reference/static datasets across asset class."
"1420","67","
Timely addition of new data coverage in response to client demand."
"1421","67","
Participation in broader OTC DD initiatives, such as the improvement of new operational processes by working closely with the technology and product development teams."
"1422","67","
Pursuing working towards a Bachelor’s or Master’s degree (or equivalent) completing no later than September 2021"
"1423","67","
This program is aimed at students with 0-6 months relevant work experience"
"1424","67","
Demonstrated passion or interest in one or more of our key industries"
"1425","67","
Excellent communication skills"
"1426","67","
Strong critical thinking and problem-solving skills"
"1427","67","
An ability to learn and adapt quickly in a rapidly changing environment"
"1428","67","
The ability to build strong working relationships in a collaborative setting"
"1429","67","
Be legally eligible to work for the duration of the program in the country for which you apply"
"1430","67","
Experience with SQL."
"1431","67","
Experience with C# and/or any scripting language."
"1432","67","
Good understanding of market and reference datasets used in the valuation of OTC derivatives across asset classes."
"1433","68","
Opportunity to make an impact in the transformation of Scotiabank"
"1434","68","
Exposure to global teams and business lines where analytics techniques are being applied"
"1435","68","
Hands-on and end to end practical projects which provide an opportunity to gain new knowledge and develop skills"
"1436","68","
A compensation program with competitive salary, opportunities for annual performance incentives based on performance thresholds, a competitive benefits program and continuing education programs"
"1437","68","
University degree in relevant STEM discipline (Computer Sciences, Electrical/Computer/Software Engineering and Mathematics)"
"1438","68","
Experience cleaning, transforming and visualizing large data sets working with various data formats (e.g. unstructured logs, XML, JSON, flat files)"
"1439","68","
Hands-on experience with Big Data ecosystem tools (e.g. Hive, Pig, Sqoop, Spark, Kafka) and experience with NoSQL databases (e.g., Hbase, Cassandra, Druid)"
"1440","68","
Production experience with experimental design, statistical analysis, machine learning and predictive modeling (e.g. cross-sell, upsell, attrition, acquisition and lookalike models)"
"1441","68","
Programming skills in Java, C++ or Python"
"1442","68","
Experience with common machine Learning libraries in R, Python, Spark"
"1443","68","
Experience with UNIX tools and shell scripting"
"1444","68","
Solid SQL skills for querying relational databases (e.g. SQL Server, DB2, MySQL)"
"1445","68","
Ability to ingest and work with large volumes of structured and unstructured non-traditional data"
"1446","68","
Experience building, using and implementing visualization tools like PowerBI and Tableau
"
"1447","68","Working experience of strategy optimization leveraging operations research principles would be an asset"
"1448","68","
Strong collaboration skills with ability to translate technical knowledge into business value"
"1449","68","
Effective communication skills with ability to prepare project documentation and presentations
"
"1450","68","Working experience with machine learning and other AI techniques for strategy design"
"1451","68","
Work in an Agile environment to deploy new solutions within 90-120 days"
"1452","68","
Coach a team of data scientist for analytics."
"1453","68","
Guidance on how to work in agile environment, infuse analytics in building solutions and transforming the Bank’s digital capabilities"
"1454","68","
Collaborate with business lines and other stakeholders and identify opportunities to drive business value by leveraging Data Science"
"1455","68","
Work with stakeholders, data office, technology and Agile project managers to define analytics requirements for every scrum and map out an end-to-end solution"
"1456","68","
Help find solution on what and how to ingest massive volumes of structured and unstructured format data, model transform and store it in variety of data stores"
"1457","68","
Leverage distributed computing tools (e.g. Spark, Hadoop) for analysis, data mining and modeling"
"1458","68","
Create and apply model and algorithm testing strategies to measure conduct multi-variate testing and A/B testing to measure effectiveness of models
"
"1459","68","Prepare detailed documentation to outline data sources, models and algorithms used and developed"
"1460","68","
Present results to business line stakeholders and help implement real data-driven changes"
"1461","68","
Lead Research & Development work focused on the effective application of design thinking and scalable advanced techniques to drive ideation and innovation"
"1462","68","
Collaborate with other Advanced Analytics teams and partners to define data engineering, visualization and machine learning best-practices
"
"1463","68","Be integral part of Advanced Analytics community for incubating ideas use case acceleration in rapid labs across key markets through advisory, scalable solutions"
"1464","68","
Support analytical use-case delivery, as well as customer/financial benefits tracking and communication"
"1465","69","
Continuously build games that you make serious impact in!"
"1466","69","
Competitive salary and bonus structure"
"1467","69","
Comprehensive health and dental benefits package"
"1468","69","
A learning fund for your professional development"
"1469","69","
A fun, collaborative, feedback-focused, no-BS environment"
"1470","69","
Regular paid team lunches, events, and other fun outings"
"1471","69","
Great central office location with all the snacks and drinks you can consume"
"1472","69","
Find opportunities where data can improve product and marketing strategy"
"1473","69","
Identify trends and behaviours using evidence from key business metrics and provide actionable insights"
"1474","69","
Perform ongoing QA and debugging of analytical platforms by working with key stakeholders"
"1475","69","
Validate data within existing data warehouse to assist the Data Scientist in ensuring successful implementation of data pipelines and ETL"
"1476","69","
Support the Data Scientist to continuously improve and enhance performance of business analytical platforms"
"1477","69","
Proactively influence and assist in building a core foundation of data science and data analytics at Game Hive"
"1478","69","
Bachelor’s Degree in a highly quantitative field (Mathematics, Statistics, Physics, Economics, Finance) or related analytical fields"
"1479","69","
1 - 3 years of professional working experience in data science or business analytics"
"1480","69","
Experience with one or more (statistical) programming languages (R, Python, etc.)"
"1481","69","
Must have strong proficiency in Tableau (extracts, action filtering, parameter creation, dashboard design and visualization)"
"1482","69","
Must have strong SQL skills and general database knowledge"
"1483","69","
Must be experienced with distributed data processing systems (Spark)
"
"1484","69","Must have good knowledge of statistical analysis and techniques (sampling, time series, regression)"
"1485","69","
Must have strong attention to detail"
"1486","69","
Must have a strong understanding of reporting data integrity and accuracy"
"1487","69","
Proven ability to query and handle large complex datasets from various different sources"
"1488","69","
Ability to be an effective communicator by presenting, explaining and simplifying technical concepts"
"1489","69","
Ability to work in a fast-paced environment with changing priorities"
"1490","69","
Willingness to approach analytical challenges in a positive way"
"1491","69","
Aptitude and willingness to learn new technologies for furthering data science and analytics at Game Hive"
"1492","69","
Experience scripting and performing data ETL"
"1493","69","
Experience in social or mobile game development"
"1494","69","
Familiarity with free-to-play game design concepts and industry-standard KPIs used to measure game performance"
"1495","69","
Knowledge of mobile app advertising and online marketing"
"1496","70","
Acting as the first point of contact and responding to inquiries"
"1497","70","
Providing detailed information to students on program and course requirements"
"1498","70","
Preparing examination timetables and coordinating interview and program schedules with stakeholders"
"1499","70","
Receiving, checking completeness and circulating applications for review, and calculating student grades"
"1500","70","
Coordinating event logistics and providing committee support"
"1501","70","
Maintaining databases and website content"
"1502","70","
Advanced College Diploma (3 years) or acceptable combination of equivalent experience, preferably in University or hospital setting"
"1503","70","
Minimum two years of relevant experience coordinating education programs"
"1504","70","
Experience providing support to committees and coordinating events"
"1505","70","
Experience preparing correspondence and maintaining website content"
"1506","70","
Experience maintaining data and generating reports"
"1507","70","
Advanced proficiency with MS Office, Adobe Professional, student information systems, learning management systems, content management systems and survey tools"
"1508","70","
Excellent communication (verbal and written) and organizational skills"
"1509","70","
Proven ability to manage priorities, multi-task and meet deadlines"
"1510","70","
A commitment to accuracy and attention to detail"
"1511","70","
Demonstrated initiative and resourcefulness"
"1512","70","
Ability to exercise discretion, and maintain confidentiality, flexibility and sound judgment"
"1513","70","
Ability to work flexible hours to accommodate meeting schedules"
"1514","70","
Experience with Faculty of Medicine residency and medical education curriculum processes"
"1515","70","
Exposure to Elentra, Quercus, MEDSIS, POWER, OATS"
"1516","70","
Communicator"
"1517","70","
Multi-tasker"
"1518","70","
Problem solver"
"1519","70","
Resourceful"
"1520","71","Evaluating and analyzing the financial needs of corporate clients, including the development of financial models
"
"1521","71","Creating marketing materials and presentations
"
"1522","71","Supporting transaction structuring and execution efforts, with increasing levels of responsibility and accountability over time"
"1523","71","
Identifying and developing business opportunities with clients
"
"1524","71","Perform comprehensive financial statement analysis and create and maintain models"
"1525","71","
Collect, consolidate and interpret company and industry data"
"1526","71","
Financial and written analysis of companies and industries
"
"1527","71","Preparing client presentations, including compiling data and assembling presentation materials"
"1528","71","
Supporting drafting of transaction documents and marketing materials
"
"1529","71","Applying product and capital markets knowledge to help clients achieve their financial objectives
"
"1530","71","3 – 6 years’ work experience in Investment Banking or M&A preferred; Equity Research or corporate finance in an accounting firm may also be considered"
"1531","71","
Bachelor or Master degree in Business, Math, Engineering or Science"
